id,left,top,right,bottom,Shape_Leng,Shape_Area,ADM1_EN,ADM1_PCODE,ADM1_REF,ADM1ALT1EN,ADM1ALT2EN,ADM0_EN,ADM0_PCODE,date,validOn,validTo
"541",33.172161692,0.631367004999999,33.372161692,0.431367004999999,11.08907742750,3.10526561405,Eastern,UG2,,,,Uganda,UG,2020/06/11,2020/08/24,
"564",33.372161692,1.831367005,33.572161692,1.631367005,11.08907742750,3.10526561405,Eastern,UG2,,,,Uganda,UG,2020/06/11,2020/08/24,
"565",33.372161692,1.631367005,33.572161692,1.431367005,11.08907742750,3.10526561405,Eastern,UG2,,,,Uganda,UG,2020/06/11,2020/08/24,
"566",33.372161692,1.431367005,33.572161692,1.231367005,11.08907742750,3.10526561405,Eastern,UG2,,,,Uganda,UG,2020/06/11,2020/08/24,
"567",33.372161692,1.231367005,33.572161692,1.031367005,11.08907742750,3.10526561405,Eastern,UG2,,,,Uganda,UG,2020/06/11,2020/08/24,
"568",33.372161692,1.031367005,33.572161692,0.831367004999999,11.08907742750,3.10526561405,Eastern,UG2,,,,Uganda,UG,2020/06/11,2020/08/24,
"569",33.372161692,0.831367004999999,33.572161692,0.631367004999999,11.08907742750,3.10526561405,Eastern,UG2,,,,Uganda,UG,2020/06/11,2020/08/24,
"570",33.372161692,0.631367004999999,33.572161692,0.431367004999999,11.08907742750,3.10526561405,Eastern,UG2,,,,Uganda,UG,2020/06/11,2020/08/24,
"571",33.372161692,0.431367004999999,33.572161692,0.231367004999999,11.08907742750,3.10526561405,Eastern,UG2,,,,Uganda,UG,2020/06/11,2020/08/24,
"534",33.172161692,2.031367005,33.372161692,1.831367005,11.08907742750,3.10526561405,Eastern,UG2,,,,Uganda,UG,2020/06/11,2020/08/24,
"562",33.372161692,2.231367005,33.572161692,2.031367005,11.08907742750,3.10526561405,Eastern,UG2,,,,Uganda,UG,2020/06/11,2020/08/24,
"563",33.372161692,2.031367005,33.572161692,1.831367005,11.08907742750,3.10526561405,Eastern,UG2,,,,Uganda,UG,2020/06/11,2020/08/24,
"590",33.572161692,2.431367005,33.772161692,2.231367005,11.08907742750,3.10526561405,Eastern,UG2,,,,Uganda,UG,2020/06/11,2020/08/24,
"591",33.572161692,2.231367005,33.772161692,2.031367005,11.08907742750,3.10526561405,Eastern,UG2,,,,Uganda,UG,2020/06/11,2020/08/24,
"592",33.572161692,2.031367005,33.772161692,1.831367005,11.08907742750,3.10526561405,Eastern,UG2,,,,Uganda,UG,2020/06/11,2020/08/24,
"593",33.572161692,1.831367005,33.772161692,1.631367005,11.08907742750,3.10526561405,Eastern,UG2,,,,Uganda,UG,2020/06/11,2020/08/24,
"594",33.572161692,1.631367005,33.772161692,1.431367005,11.08907742750,3.10526561405,Eastern,UG2,,,,Uganda,UG,2020/06/11,2020/08/24,
"595",33.572161692,1.431367005,33.772161692,1.231367005,11.08907742750,3.10526561405,Eastern,UG2,,,,Uganda,UG,2020/06/11,2020/08/24,
