dhsyear,dhsclust,latnum,longnum,quarter,id,left,top,right,bottom
"2016","28",0.28212371734,32.5951493059,"4","673",32.501846529,0.289278393,32.701846529,0.089278393
"2016","33",0.271943687787,32.5878424261,"4","673",32.501846529,0.289278393,32.701846529,0.089278393
"2016","34",0.286188895609,32.5778489796,"4","673",32.501846529,0.289278393,32.701846529,0.089278393
"2016","36",0.266984096616,32.6091047005,"4","673",32.501846529,0.289278393,32.701846529,0.089278393
"2016","72",0.0918839329827,32.5168564438,"3","673",32.501846529,0.289278393,32.701846529,0.089278393
"2016","75",0.241731717671,32.5241341404,"3","673",32.501846529,0.289278393,32.701846529,0.089278393
"2016","75",0.241731717671,32.5241341404,"4","673",32.501846529,0.289278393,32.701846529,0.089278393
"2016","95",0.251033982368,32.5565737592,"3","673",32.501846529,0.289278393,32.701846529,0.089278393
"2016","96",0.274752658733,32.5555278528,"3","673",32.501846529,0.289278393,32.701846529,0.089278393
"2016","97",0.283336099678,32.5282071433,"3","673",32.501846529,0.289278393,32.701846529,0.089278393
"2016","98",0.240867388505,32.5896422681,"3","673",32.501846529,0.289278393,32.701846529,0.089278393
"2016","664",-0.101881336583,32.6124260531,"3","674",32.501846529,0.0892783929999998,32.701846529,-0.110721607
"2006","220",3.518569,33.653924,"3","811",33.501846529,3.689278393,33.701846529,3.489278393
"2011","457",3.760143,33.749376,"4","841",33.701846529,3.889278393,33.901846529,3.689278393
"2006","207",3.704376,33.974047,"3","872",33.901846529,3.889278393,34.101846529,3.689278393
"2016","328",3.79432044957,33.9292704217,"4","872",33.901846529,3.889278393,34.101846529,3.689278393
"2006","209",3.496369,34.096601,"3","873",33.901846529,3.689278393,34.101846529,3.489278393
"2006","219",3.676606,33.974129,"3","873",33.901846529,3.689278393,34.101846529,3.489278393
"2006","222",3.520205,34.093082,"3","873",33.901846529,3.689278393,34.101846529,3.489278393
"2011","455",3.630393,33.91653,"4","873",33.901846529,3.689278393,34.101846529,3.489278393
"2011","458",3.596187,34.098312,"3","873",33.901846529,3.689278393,34.101846529,3.489278393
"2011","459",3.573968,34.006981,"4","873",33.901846529,3.689278393,34.101846529,3.489278393
"2011","464",3.512753,34.084796,"4","873",33.901846529,3.689278393,34.101846529,3.489278393
"2016","327",3.6133762833,33.9448640057,"4","873",33.901846529,3.689278393,34.101846529,3.489278393
"2016","329",3.529102528,34.047912188,"4","873",33.901846529,3.689278393,34.101846529,3.489278393
"2006","221",3.309948,33.941025,"3","874",33.901846529,3.489278393,34.101846529,3.289278393
"2011","461",3.441067,34.084256,"4","874",33.901846529,3.489278393,34.101846529,3.289278393
"2006","223",3.170265,33.973986,"3","875",33.901846529,3.289278393,34.101846529,3.089278393
"2011","469",3.105581,34.059947,"3","875",33.901846529,3.289278393,34.101846529,3.089278393
"2016","331",3.09981946056,33.9040816444,"4","875",33.901846529,3.289278393,34.101846529,3.089278393
"2006","212",3.015269,34.052179,"3","876",33.901846529,3.089278393,34.101846529,2.889278393
"2011","456",2.9995,34.054474,"4","876",33.901846529,3.089278393,34.101846529,2.889278393
"2011","465",3.044546,34.093808,"3","876",33.901846529,3.089278393,34.101846529,2.889278393
"2016","333",3.07760298844,34.0359141641,"4","876",33.901846529,3.089278393,34.101846529,2.889278393
"2006","218",3.754023,34.15108,"3","903",34.101846529,3.889278393,34.301846529,3.689278393
"2011","453",3.719369,34.224891,"3","903",34.101846529,3.889278393,34.301846529,3.689278393
"2000","2002",3.6180327086,34.2088562226,"4","904",34.101846529,3.689278393,34.301846529,3.489278393
"2000","2003",3.61680141654,34.1607087981,"4","904",34.101846529,3.689278393,34.301846529,3.489278393
"2006","205",3.507755,34.127656,"3","904",34.101846529,3.689278393,34.301846529,3.489278393
"2006","208",3.618382,34.139674,"3","904",34.101846529,3.689278393,34.301846529,3.489278393
"2006","210",3.604766,34.171469,"3","904",34.101846529,3.689278393,34.301846529,3.489278393
"2006","210",3.604766,34.171469,"2","904",34.101846529,3.689278393,34.301846529,3.489278393
"2011","454",3.642466,34.106795,"3","904",34.101846529,3.689278393,34.301846529,3.489278393
"2011","454",3.642466,34.106795,"4","904",34.101846529,3.689278393,34.301846529,3.489278393
"2011","463",3.585911,34.154238,"4","904",34.101846529,3.689278393,34.301846529,3.489278393
"2016","325",3.49546653921,34.1659597661,"4","904",34.101846529,3.689278393,34.301846529,3.489278393
"2016","326",3.62307393814,34.1745253988,"4","904",34.101846529,3.689278393,34.301846529,3.489278393
"2011","462",3.371513,34.153579,"4","905",34.101846529,3.489278393,34.301846529,3.289278393
"2016","330",3.43263572334,34.174628461,"4","905",34.101846529,3.489278393,34.301846529,3.289278393
"2006","266",0.677183,29.971569,"3","268",29.901846529,0.689278393,30.101846529,0.489278393
"2016","535",0.661826190452,29.9736915479,"2","268",29.901846529,0.689278393,30.101846529,0.489278393
"2006","280",0.331616,30.092723,"3","269",29.901846529,0.489278393,30.101846529,0.289278393
"2016","542",0.305101575368,30.0719705848,"3","269",29.901846529,0.489278393,30.101846529,0.289278393
"2011","287",0.964341,33.509117,"3","824",33.501846529,1.089278393,33.701846529,0.889278393
"2000","701",0.781845380212,33.6246715939,"1","825",33.501846529,0.889278393,33.701846529,0.689278393
"2000","704",0.743227266828,33.6772144718,"1","825",33.501846529,0.889278393,33.701846529,0.689278393
"2000","710",0.754279970046,33.6826427726,"1","825",33.501846529,0.889278393,33.701846529,0.689278393
"2006","116",0.700497,33.699225,"2","825",33.501846529,0.889278393,33.701846529,0.689278393
"2006","123",0.764239,33.642331,"2","825",33.501846529,0.889278393,33.701846529,0.689278393
"2006","127",0.77139,33.50468,"2","825",33.501846529,0.889278393,33.701846529,0.689278393
"2011","240",0.779776,33.622051,"3","825",33.501846529,0.889278393,33.701846529,0.689278393
"2011","252",0.713404,33.530474,"2","825",33.501846529,0.889278393,33.701846529,0.689278393
"2011","295",0.841287,33.692326,"3","825",33.501846529,0.889278393,33.701846529,0.689278393
"2000","703",0.658249876413,33.6840705681,"1","826",33.501846529,0.689278393,33.701846529,0.489278393
"2006","119",0.530134,33.602206,"3","826",33.501846529,0.689278393,33.701846529,0.489278393
"2006","119",0.530134,33.602206,"2","826",33.501846529,0.689278393,33.701846529,0.489278393
"2006","126",0.661336,33.524191,"2","826",33.501846529,0.689278393,33.701846529,0.489278393
"2011","242",0.591379,33.558323,"3","826",33.501846529,0.689278393,33.701846529,0.489278393
"2011","250",0.681781,33.603116,"2","826",33.501846529,0.689278393,33.701846529,0.489278393
"2016","153",0.527984121757,33.650847263,"3","826",33.501846529,0.689278393,33.701846529,0.489278393
"2016","155",0.672283222565,33.6296898869,"3","826",33.501846529,0.689278393,33.701846529,0.489278393
"2016","158",0.591051639736,33.5195139687,"3","826",33.501846529,0.689278393,33.701846529,0.489278393
"2011","369",1.882583,33.193438,"3","758",33.101846529,1.889278393,33.301846529,1.689278393
"2016","290",1.73696997429,33.2325248718,"4","758",33.101846529,1.889278393,33.301846529,1.689278393
"2016","279",1.5474967259,33.1638349535,"3","759",33.101846529,1.689278393,33.301846529,1.489278393
"2006","185",1.746493,33.379548,"3","789",33.301846529,1.889278393,33.501846529,1.689278393
"2011","356",1.715493,33.340483,"3","789",33.301846529,1.889278393,33.501846529,1.689278393
"2011","376",1.82813,33.495888,"3","789",33.301846529,1.889278393,33.501846529,1.689278393
"2016","293",1.8376753204,33.3237583301,"4","789",33.301846529,1.889278393,33.501846529,1.689278393
"2000","3704",1.42158418477,33.3585481386,"4","791",33.301846529,1.489278393,33.501846529,1.289278393
"2006","178",1.393911,33.397524,"2","791",33.301846529,1.489278393,33.501846529,1.289278393
"2011","276",1.298944,33.327392,"4","791",33.301846529,1.489278393,33.501846529,1.289278393
"2011","372",1.445355,33.471721,"4","791",33.301846529,1.489278393,33.501846529,1.289278393
"2016","280",1.46232094624,33.324372849,"3","791",33.301846529,1.489278393,33.501846529,1.289278393
"2000","709",0.381310560401,33.5496676756,"1","827",33.501846529,0.489278393,33.701846529,0.289278393
"2011","243",0.488264,33.564024,"3","827",33.501846529,0.489278393,33.701846529,0.289278393
"2011","299",0.355663,33.503567,"4","827",33.501846529,0.489278393,33.701846529,0.289278393
"2016","150",0.391346331128,33.5028817045,"3","827",33.501846529,0.489278393,33.701846529,0.289278393
"2016","151",0.321060448407,33.5465795711,"3","827",33.501846529,0.489278393,33.701846529,0.289278393
"2016","156",0.46358112882,33.6084816465,"3","827",33.501846529,0.489278393,33.701846529,0.289278393
"2016","682",0.322631775615,33.6733011256,"4","827",33.501846529,0.489278393,33.701846529,0.289278393
"2016","688",0.250332920035,33.53351966,"3","828",33.501846529,0.289278393,33.701846529,0.089278393
"2016","689",0.213377950395,33.5580305901,"3","828",33.501846529,0.289278393,33.701846529,0.089278393
"2016","690",0.235902527359,33.5914551411,"3","828",33.501846529,0.289278393,33.701846529,0.089278393
"2016","690",0.235902527359,33.5914551411,"4","828",33.501846529,0.289278393,33.701846529,0.089278393
"2016","691",0.204769049002,33.5698890605,"2","828",33.501846529,0.289278393,33.701846529,0.089278393
"2016","692",0.177023548456,33.5494320866,"3","828",33.501846529,0.289278393,33.701846529,0.089278393
"2016","693",0.242547304902,33.5109582162,"3","828",33.501846529,0.289278393,33.701846529,0.089278393
"2016","697",0.15068056901,33.5663041724,"4","828",33.501846529,0.289278393,33.701846529,0.089278393
"2011","237",-0.114633,33.69437,"4","830",33.501846529,-0.110721607,33.701846529,-0.310721607
"2016","678",-0.138174601796,33.7165382231,"4","861",33.701846529,-0.110721607,33.901846529,-0.310721607
"2016","679",-0.127396709255,33.7248085718,"4","861",33.701846529,-0.110721607,33.901846529,-0.310721607
"2000","3601",-0.88655451979,29.6347692346,"1","213",29.501846529,-0.710721607,29.701846529,-0.910721607
"2006","337",-0.79878,29.687774,"2","213",29.501846529,-0.710721607,29.701846529,-0.910721607
"2011","667",-0.726025,29.692924,"3","213",29.501846529,-0.710721607,29.701846529,-0.910721607
"2000","3607",-0.930818329826,29.5986974454,"1","214",29.501846529,-0.910721607,29.701846529,-1.110721607
"2016","617",-0.441406383706,29.7996784687,"2","242",29.701846529,-0.310721607000001,29.901846529,-0.510721607
"2000","3603",-0.631031228042,29.7292517725,"1","243",29.701846529,-0.510721607,29.901846529,-0.710721607
"2000","3606",-0.607548589503,29.8021840141,"1","243",29.701846529,-0.510721607,29.901846529,-0.710721607
"2000","3608",-0.601369446038,29.775073485,"1","243",29.701846529,-0.510721607,29.901846529,-0.710721607
"2000","3610",-0.610433351844,29.7638489883,"1","243",29.701846529,-0.510721607,29.901846529,-0.710721607
"2006","336",-0.655946,29.802955,"2","243",29.701846529,-0.510721607,29.901846529,-0.710721607
"2011","666",-0.710697,29.751515,"3","243",29.701846529,-0.510721607,29.901846529,-0.710721607
"2016","621",-0.65716171724,29.7173085675,"4","243",29.701846529,-0.510721607,29.901846529,-0.710721607
"2016","623",-0.690425365229,29.7820863401,"4","243",29.701846529,-0.510721607,29.901846529,-0.710721607
"2000","3602",-0.774618286079,29.7557901604,"1","244",29.701846529,-0.710721607,29.901846529,-0.910721607
"2006","338",-0.90807,29.823237,"2","244",29.701846529,-0.710721607,29.901846529,-0.910721607
"2016","615",-0.715193551274,29.8213970975,"3","244",29.701846529,-0.710721607,29.901846529,-0.910721607
"2016","618",-0.802302854395,29.8506290337,"3","244",29.701846529,-0.710721607,29.901846529,-0.910721607
"2016","619",-0.822731507165,29.8122873245,"4","244",29.701846529,-0.710721607,29.901846529,-0.910721607
"2016","620",-0.79715817767,29.7526703623,"4","244",29.701846529,-0.710721607,29.901846529,-0.910721607
"2016","622",-0.899393560315,29.7238921921,"4","244",29.701846529,-0.710721607,29.901846529,-0.910721607
"2016","624",-0.873881054708,29.8217958064,"4","244",29.701846529,-0.710721607,29.901846529,-0.910721607
"2000","905",-1.04592260473,29.8113115125,"4","245",29.701846529,-0.910721607,29.901846529,-1.110721607
"2000","3604",-1.0201502041,29.8331665197,"1","245",29.701846529,-0.910721607,29.901846529,-1.110721607
"2011","660",-1.109841,29.820608,"4","245",29.701846529,-0.910721607,29.901846529,-1.110721607
"2011","668",-1.00016,29.861374,"3","245",29.701846529,-0.910721607,29.901846529,-1.110721607
"2016","613",-0.971006805972,29.8593947587,"2","245",29.701846529,-0.910721607,29.901846529,-1.110721607
"2016","647",-0.914931500036,29.7609708573,"4","245",29.701846529,-0.910721607,29.901846529,-1.110721607
"2000","407",-0.70509601184,30.0487529489,"4","274",29.901846529,-0.510721607,30.101846529,-0.710721607
"2006","311",-0.668436,30.027884,"2","274",29.901846529,-0.510721607,30.101846529,-0.710721607
"2006","312",-0.696777,30.037942,"2","274",29.901846529,-0.510721607,30.101846529,-0.710721607
"2011","646",-0.547999,30.060209,"3","274",29.901846529,-0.510721607,30.101846529,-0.710721607
"2011","647",-0.591034,29.994167,"3","274",29.901846529,-0.510721607,30.101846529,-0.710721607
"2011","649",-0.625313,30.011972,"3","274",29.901846529,-0.510721607,30.101846529,-0.710721607
"2011","712",-0.688925,29.938125,"3","274",29.901846529,-0.510721607,30.101846529,-0.710721607
"2016","588",-0.531995257657,30.0419190787,"3","274",29.901846529,-0.510721607,30.101846529,-0.710721607
"2016","589",-0.531392078808,30.0172773456,"4","274",29.901846529,-0.510721607,30.101846529,-0.710721607
"2016","590",-0.599434116664,30.0985234089,"4","274",29.901846529,-0.510721607,30.101846529,-0.710721607
"2016","591",-0.576697618082,30.0188185905,"4","274",29.901846529,-0.510721607,30.101846529,-0.710721607
"2000","3609",-0.810021897591,29.9962006825,"1","275",29.901846529,-0.710721607,30.101846529,-0.910721607
"2000","3611",-0.787935066994,29.9264987167,"1","275",29.901846529,-0.710721607,30.101846529,-0.910721607
"2006","332",-0.811118,30.030367,"2","275",29.901846529,-0.710721607,30.101846529,-0.910721607
"2011","707",-0.796772,29.931162,"3","275",29.901846529,-0.710721607,30.101846529,-0.910721607
"2016","592",-0.795414508811,30.064141063,"3","275",29.901846529,-0.710721607,30.101846529,-0.910721607
"2016","611",-0.846545543057,29.9401207081,"3","275",29.901846529,-0.710721607,30.101846529,-0.910721607
"2016","612",-0.889747280698,30.0332043904,"3","275",29.901846529,-0.710721607,30.101846529,-0.910721607
"2016","616",-0.773024233526,30.0440282075,"2","275",29.901846529,-0.710721607,30.101846529,-0.910721607
"2016","645",-0.839774748522,29.9786828464,"3","275",29.901846529,-0.710721607,30.101846529,-0.910721607
"2016","646",-0.788360164058,29.9177970662,"3","275",29.901846529,-0.710721607,30.101846529,-0.910721607
"2000","409",-1.03300510515,30.0417681472,"1","276",29.901846529,-0.910721607,30.101846529,-1.110721607
"2000","906",-1.10808010092,30.0311750259,"4","276",29.901846529,-0.910721607,30.101846529,-1.110721607
"2000","3605",-1.00759462194,30.0079593649,"1","276",29.901846529,-0.910721607,30.101846529,-1.110721607
"2006","335",-0.956442,29.971138,"2","276",29.901846529,-0.910721607,30.101846529,-1.110721607
"2011","709",-0.967814,29.988417,"3","276",29.901846529,-0.910721607,30.101846529,-1.110721607
"2016","614",-1.00859665337,29.9695822457,"3","276",29.901846529,-0.910721607,30.101846529,-1.110721607
"2000","1009",0.63631999725,30.9207026209,"4","423",30.901846529,0.689278393,31.101846529,0.489278393
"2011","617",0.586041,30.942167,"4","423",30.901846529,0.689278393,31.101846529,0.489278393
"2016","515",0.491797983726,31.0942604653,"3","423",30.901846529,0.689278393,31.101846529,0.489278393
"2016","516",0.544544329434,30.9093996523,"3","423",30.901846529,0.689278393,31.101846529,0.489278393
"2016","553",0.51625634502,31.0538293322,"3","423",30.901846529,0.689278393,31.101846529,0.489278393
"2016","517",0.370140222588,31.0388725681,"4","424",30.901846529,0.489278393,31.101846529,0.289278393
"2000","2305",0.67012854,31.2698721,"1","454",31.101846529,0.689278393,31.301846529,0.489278393
"2000","2306",0.552131505891,31.2994307005,"1","454",31.101846529,0.689278393,31.301846529,0.489278393
"2006","296",0.58865,31.111928,"2","454",31.101846529,0.689278393,31.301846529,0.489278393
"2016","112",0.518697448862,31.2932795571,"3","454",31.101846529,0.689278393,31.301846529,0.489278393
"2016","514",0.530021067331,31.1327828999,"3","454",31.101846529,0.689278393,31.301846529,0.489278393
"2011","185",0.387282,31.272047,"3","455",31.101846529,0.489278393,31.301846529,0.289278393
"2011","189",0.367059,31.271198,"4","455",31.101846529,0.489278393,31.301846529,0.289278393
"2016","113",0.411186792879,31.2420103371,"3","455",31.101846529,0.489278393,31.301846529,0.289278393
"2006","28",0.123882,31.214166,"3","456",31.101846529,0.289278393,31.301846529,0.089278393
"2006","53",0.569049,31.386118,"2","485",31.301846529,0.689278393,31.501846529,0.489278393
"2006","54",0.648752,31.328888,"2","485",31.301846529,0.689278393,31.501846529,0.489278393
"2011","184",0.569886,31.375182,"3","485",31.301846529,0.689278393,31.501846529,0.489278393
"2011","187",0.559676,31.439357,"4","485",31.301846529,0.689278393,31.501846529,0.489278393
"2016","137",0.576012456222,31.399954636,"3","485",31.301846529,0.689278393,31.501846529,0.489278393
"2006","51",0.46951,31.331333,"2","486",31.301846529,0.489278393,31.501846529,0.289278393
"2006","52",0.512382,31.557315,"2","516",31.501846529,0.689278393,31.701846529,0.489278393
"2016","110",0.598641070047,31.5304754699,"3","516",31.501846529,0.689278393,31.701846529,0.489278393
"2016","111",0.63547512632,31.557086127,"3","516",31.501846529,0.689278393,31.701846529,0.489278393
"2016","114",0.562322843147,31.6976157625,"3","516",31.501846529,0.689278393,31.701846529,0.489278393
"2011","193",0.465854,31.662434,"4","517",31.501846529,0.489278393,31.701846529,0.289278393
"2000","2406",0.0988631669941,31.6516829656,"4","518",31.501846529,0.289278393,31.701846529,0.089278393
"2006","20",0.273579,31.631122,"3","518",31.501846529,0.289278393,31.701846529,0.089278393
"2016","53",0.10364931914,31.5051106433,"3","518",31.501846529,0.289278393,31.701846529,0.089278393
"2016","66",0.281604119021,31.6021755119,"3","518",31.501846529,0.289278393,31.701846529,0.089278393
"2000","708",0.389857148411,33.4691493491,"1","796",33.301846529,0.489278393,33.501846529,0.289278393
"2011","297",0.434793,33.398802,"4","796",33.301846529,0.489278393,33.501846529,0.289278393
"2016","669",0.304805867744,33.3655791464,"4","796",33.301846529,0.489278393,33.501846529,0.289278393
"2016","683",0.411448475624,33.3524896313,"3","796",33.301846529,0.489278393,33.501846529,0.289278393
"2016","684",0.480996588182,33.4161339376,"2","796",33.301846529,0.489278393,33.501846529,0.289278393
"2016","685",0.298779197253,33.5016611258,"3","796",33.301846529,0.489278393,33.501846529,0.289278393
"2016","686",0.329479064,33.4770868394,"3","796",33.301846529,0.489278393,33.501846529,0.289278393
"2011","207",0.142807,33.319904,"4","797",33.301846529,0.289278393,33.501846529,0.089278393
"2016","674",0.221584249155,33.3449229135,"4","797",33.301846529,0.289278393,33.501846529,0.089278393
"2016","687",0.235795476952,33.4579098043,"3","797",33.301846529,0.289278393,33.501846529,0.089278393
"2016","694",0.223461182546,33.4947629655,"3","797",33.301846529,0.289278393,33.501846529,0.089278393
"2016","695",0.266963375099,33.437439943,"2","797",33.301846529,0.289278393,33.501846529,0.089278393
"2016","671",0.08196458315,33.4906342473,"4","798",33.301846529,0.0892783929999998,33.501846529,-0.110721607
"2000","206",2.67647710187,31.2173642741,"1","444",31.101846529,2.689278393,31.301846529,2.489278393
"2006","261",2.518425,31.122467,"3","444",31.101846529,2.689278393,31.301846529,2.489278393
"2011","534",2.489716,31.102504,"2","444",31.101846529,2.689278393,31.301846529,2.489278393
"2011","550",2.562377,31.240818,"2","444",31.101846529,2.689278393,31.301846529,2.489278393
"2016","447",2.68485831409,31.1588563941,"4","444",31.101846529,2.689278393,31.301846529,2.489278393
"2016","459",2.51286158661,31.1694945675,"3","444",31.101846529,2.689278393,31.301846529,2.489278393
"2000","3305",2.45471474853,31.2477321671,"4","445",31.101846529,2.489278393,31.301846529,2.289278393
"2006","260",2.486965,31.168227,"3","445",31.101846529,2.489278393,31.301846529,2.289278393
"2011","552",2.44372,31.232836,"3","445",31.101846529,2.489278393,31.301846529,2.289278393
"2016","460",2.42969817705,31.2459540835,"3","445",31.101846529,2.489278393,31.301846529,2.289278393
"2016","456",2.24166875424,31.2736686387,"3","446",31.101846529,2.289278393,31.301846529,2.089278393
"2011","540",2.726462,31.403266,"3","474",31.301846529,2.889278393,31.501846529,2.689278393
"2016","457",2.71326599624,31.3736656713,"3","474",31.301846529,2.889278393,31.501846529,2.689278393
"2000","910",-1.308647173,29.8968156062,"4","246",29.701846529,-1.110721607,29.901846529,-1.310721607
"2000","1801",-1.13408472008,29.7473577606,"4","246",29.701846529,-1.110721607,29.901846529,-1.310721607
"2000","1804",-1.14639774397,29.7168873174,"4","246",29.701846529,-1.110721607,29.901846529,-1.310721607
"2000","1806",-1.26411976146,29.71153804,"4","246",29.701846529,-1.110721607,29.901846529,-1.310721607
"2000","1808",-1.26419877394,29.7028281566,"4","246",29.701846529,-1.110721607,29.901846529,-1.310721607
"2006","318",-1.161701,29.814784,"2","246",29.701846529,-1.110721607,29.901846529,-1.310721607
"2011","670",-1.285389,29.782113,"2","246",29.701846529,-1.110721607,29.901846529,-1.310721607
"2016","632",-1.1224320909,29.8275940148,"3","246",29.701846529,-1.110721607,29.901846529,-1.310721607
"2016","633",-1.19993907758,29.7859623478,"3","246",29.701846529,-1.110721607,29.901846529,-1.310721607
"2016","634",-1.16692459993,29.8483847171,"3","246",29.701846529,-1.110721607,29.901846529,-1.310721607
"2016","638",-1.21148717503,29.7536616545,"3","246",29.701846529,-1.110721607,29.901846529,-1.310721607
"2016","642",-1.2365576907,29.715674888,"3","246",29.701846529,-1.110721607,29.901846529,-1.310721607
"2006","319",-1.335719,29.794428,"2","247",29.701846529,-1.310721607,29.901846529,-1.510721607
"2016","639",-1.32478349228,29.72734869,"3","247",29.701846529,-1.310721607,29.901846529,-1.510721607
"2016","641",-1.31660510023,29.7765324344,"3","247",29.701846529,-1.310721607,29.901846529,-1.510721607
"2000","901",-1.2669297345,30.0051012059,"4","277",29.901846529,-1.110721607,30.101846529,-1.310721607
"2000","902",-1.2692087034,29.9742230526,"4","277",29.901846529,-1.110721607,30.101846529,-1.310721607
"2000","904",-1.19205106665,29.9518774987,"4","277",29.901846529,-1.110721607,30.101846529,-1.310721607
"2000","908",-1.28310528026,30.0040421476,"4","277",29.901846529,-1.110721607,30.101846529,-1.310721607
"2000","911",-1.1819591186,30.1016849447,"4","277",29.901846529,-1.110721607,30.101846529,-1.310721607
"2006","301",-1.240615,29.963294,"2","277",29.901846529,-1.110721607,30.101846529,-1.310721607
"2006","316",-1.241959,30.097188,"2","277",29.901846529,-1.110721607,30.101846529,-1.310721607
"2011","654",-1.247377,29.979579,"4","277",29.901846529,-1.110721607,30.101846529,-1.310721607
"2011","658",-1.1306,29.967404,"4","277",29.901846529,-1.110721607,30.101846529,-1.310721607
"2011","662",-1.133516,30.04911,"4","277",29.901846529,-1.110721607,30.101846529,-1.310721607
"2016","625",-1.30395658287,30.0327403097,"3","277",29.901846529,-1.110721607,30.101846529,-1.310721607
"2016","626",-1.22499454617,30.0709398472,"3","277",29.901846529,-1.110721607,30.101846529,-1.310721607
"2016","627",-1.30461207348,29.9762283337,"3","277",29.901846529,-1.110721607,30.101846529,-1.310721607
"2016","628",-1.22815307463,30.0213462218,"3","277",29.901846529,-1.110721607,30.101846529,-1.310721607
"2016","630",-1.19954842216,29.927393149,"3","277",29.901846529,-1.110721607,30.101846529,-1.310721607
"2016","631",-1.28347528542,29.9069119274,"3","277",29.901846529,-1.110721607,30.101846529,-1.310721607
"2016","637",-1.20671251273,30.0895216668,"3","277",29.901846529,-1.110721607,30.101846529,-1.310721607
"2016","648",-1.25509866285,29.9866025184,"2","277",29.901846529,-1.110721607,30.101846529,-1.310721607
"2016","649",-1.26555722194,29.9779398565,"2","277",29.901846529,-1.110721607,30.101846529,-1.310721607
"2000","903",-1.37804552446,29.9800142491,"4","278",29.901846529,-1.310721607,30.101846529,-1.510721607
"2000","909",-1.36809283324,30.0940306878,"4","278",29.901846529,-1.310721607,30.101846529,-1.510721607
"2006","317",-1.422712,29.930803,"2","278",29.901846529,-1.310721607,30.101846529,-1.510721607
"2016","629",-1.43349152419,29.9776895175,"3","278",29.901846529,-1.310721607,30.101846529,-1.510721607
"2000","3701",1.72000940515,33.5862998622,"4","820",33.501846529,1.889278393,33.701846529,1.689278393
"2000","3702",1.70693004551,33.6358019712,"4","820",33.501846529,1.889278393,33.701846529,1.689278393
"2000","3705",1.75335456537,33.6984145545,"4","820",33.501846529,1.889278393,33.701846529,1.689278393
"2006","150",1.722496,33.59802,"2","820",33.501846529,1.889278393,33.701846529,1.689278393
"2006","179",1.795237,33.584059,"2","820",33.501846529,1.889278393,33.701846529,1.689278393
"2011","374",1.846912,33.603467,"4","820",33.501846529,1.889278393,33.701846529,1.689278393
"2016","285",1.72993501176,33.5267033533,"3","820",33.501846529,1.889278393,33.701846529,1.689278393
"2016","286",1.80502217596,33.5733337935,"3","820",33.501846529,1.889278393,33.701846529,1.689278393
"2016","287",1.72109953447,33.5907178438,"3","820",33.501846529,1.889278393,33.701846529,1.689278393
"2016","288",1.75806744852,33.6339469659,"4","820",33.501846529,1.889278393,33.701846529,1.689278393
"2016","305",1.72221815521,33.6134637378,"3","820",33.501846529,1.889278393,33.701846529,1.689278393
"2016","306",1.71762237205,33.600414082,"3","820",33.501846529,1.889278393,33.701846529,1.689278393
"2006","180",1.664273,33.67219,"2","821",33.501846529,1.689278393,33.701846529,1.489278393
"2016","281",1.60058461267,33.5141408336,"3","821",33.501846529,1.689278393,33.701846529,1.489278393
"2016","283",1.54176414964,33.6084817632,"3","821",33.501846529,1.689278393,33.701846529,1.489278393
"2016","289",1.65364115253,33.6736880317,"3","821",33.501846529,1.689278393,33.701846529,1.489278393
"2011","348",2.009065,33.84554,"3","850",33.701846529,2.089278393,33.901846529,1.889278393
"2011","358",2.004497,33.748627,"3","850",33.701846529,2.089278393,33.901846529,1.889278393
"2016","294",1.95759059362,33.8579275487,"2","850",33.701846529,2.089278393,33.901846529,1.889278393
"2016","295",1.94248553152,33.7412483413,"2","850",33.701846529,2.089278393,33.901846529,1.889278393
"2016","297",1.82311578885,33.839814042,"3","851",33.701846529,1.889278393,33.901846529,1.689278393
"2006","156",1.626883,33.751046,"2","852",33.701846529,1.689278393,33.901846529,1.489278393
"2011","367",1.576364,33.814327,"2","852",33.701846529,1.689278393,33.901846529,1.489278393
"2016","276",1.65217942828,33.7738124824,"3","852",33.701846529,1.689278393,33.901846529,1.489278393
"2016","276",1.65217942828,33.7738124824,"4","852",33.701846529,1.689278393,33.901846529,1.489278393
"2016","277",1.57350826104,33.8769930231,"4","852",33.701846529,1.689278393,33.901846529,1.489278393
"2016","282",1.48415562823,33.5438488766,"3","822",33.501846529,1.489278393,33.701846529,1.289278393
"2006","144",1.144634,33.557264,"3","823",33.501846529,1.289278393,33.701846529,1.089278393
"2011","323",1.18255,33.686825,"3","823",33.501846529,1.289278393,33.701846529,1.089278393
"2011","328",1.235212,33.585401,"3","823",33.501846529,1.289278393,33.701846529,1.089278393
"2016","174",1.0939075398,33.5033398065,"3","823",33.501846529,1.289278393,33.701846529,1.089278393
"2016","208",1.10042049851,33.6863279405,"2","823",33.501846529,1.289278393,33.701846529,1.089278393
"2016","213",1.18251229805,33.6820766755,"3","823",33.501846529,1.289278393,33.701846529,1.089278393
"2016","215",1.21248229785,33.6779710449,"3","823",33.501846529,1.289278393,33.701846529,1.089278393
"2006","342",2.756537,32.222968,"2","598",32.101846529,2.889278393,32.301846529,2.689278393
"2006","344",2.884875,32.173908,"2","598",32.101846529,2.889278393,32.301846529,2.689278393
"2011","397",2.773405,32.266599,"2","598",32.101846529,2.889278393,32.301846529,2.689278393
"2011","398",2.768075,32.288053,"2","598",32.101846529,2.889278393,32.301846529,2.689278393
